Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Booking Services,Chrome 70.0.3538.102,,2018-11-19 15:46:52,2018-11-19 15:49:40,2m - 47.814s,FAILED
,,,,,,
Test Cases/Booking Services for Customer,Chrome 70.0.3538.102,,2018-11-19 15:46:53,2018-11-19 15:48:02,1m - 9.332s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 15:46:54,2018-11-19 15:46:58,3.876s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 15:46:58,2018-11-19 15:47:41,43.731s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 15:47:41,2018-11-19 15:47:42,1.169s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:47:42,2018-11-19 15:47:43,0.461s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,2018-11-19 15:47:43,2018-11-19 15:47:48,4.827s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,2018-11-19 15:47:48,2018-11-19 15:47:48,0.041s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 15:47:48,2018-11-19 15:47:48,0.124s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,2018-11-19 15:47:48,2018-11-19 15:47:51,3.526s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,2018-11-19 15:47:51,2018-11-19 15:47:51,0.020s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:47:51,2018-11-19 15:47:52,0.259s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:47:52,2018-11-19 15:47:52,0.370s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:47:52,2018-11-19 15:47:52,0.218s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 15:47:52,2018-11-19 15:47:52,0.078s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:47:52,2018-11-19 15:47:53,0.155s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-19 15:47:53,2018-11-19 15:47:53,0.146s,PASSED
takeScreenshot,Chrome 70.0.3538.102,,2018-11-19 15:47:53,2018-11-19 15:47:56,3.325s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-19 15:47:56,2018-11-19 15:47:56,0.048s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:47:56,2018-11-19 15:47:56,0.121s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 15:47:56,2018-11-19 15:47:58,1.710s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:47:58,2018-11-19 15:47:58,0.172s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:47:58,2018-11-19 15:47:58,0.184s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:47:58,2018-11-19 15:47:59,0.212s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:47:59,2018-11-19 15:47:59,0.197s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:47:59,2018-11-19 15:47:59,0.244s,PASSED
scrollToElement,Chrome 70.0.3538.102,,2018-11-19 15:47:59,2018-11-19 15:47:59,0.087s,PASSED
focus,Chrome 70.0.3538.102,,2018-11-19 15:47:59,2018-11-19 15:47:59,0.127s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-19 15:47:59,2018-11-19 15:47:59,0.037s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:47:59,2018-11-19 15:48:00,0.413s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 15:48:00,2018-11-19 15:48:00,0.048s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 15:48:00,2018-11-19 15:48:00,0.038s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 15:48:00,2018-11-19 15:48:00,0.036s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 15:48:00,2018-11-19 15:48:00,0.029s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:48:00,2018-11-19 15:48:00,0.447s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:48:00,2018-11-19 15:48:01,0.417s,PASSED
