Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Booking Services,Chrome 70.0.3538.102,,2018-11-19 14:36:03,2018-11-19 14:37:58,1m - 54.652s,FAILED
,,,,,,
Test Cases/Booking Services for Customer,Chrome 70.0.3538.102,,2018-11-19 14:36:04,2018-11-19 14:36:41,37.753s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 14:36:04,2018-11-19 14:36:09,4.666s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 14:36:09,2018-11-19 14:36:20,10.674s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 14:36:20,2018-11-19 14:36:21,1.161s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:36:21,2018-11-19 14:36:21,0.441s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,2018-11-19 14:36:21,2018-11-19 14:36:25,4.029s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,2018-11-19 14:36:25,2018-11-19 14:36:25,0.068s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 14:36:25,2018-11-19 14:36:26,0.251s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,2018-11-19 14:36:26,2018-11-19 14:36:32,6.855s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,2018-11-19 14:36:32,2018-11-19 14:36:32,0.022s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:36:32,2018-11-19 14:36:33,0.245s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:36:33,2018-11-19 14:36:33,0.326s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:36:33,2018-11-19 14:36:33,0.198s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 14:36:33,2018-11-19 14:36:33,0.075s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:36:33,2018-11-19 14:36:33,0.141s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-19 14:36:33,2018-11-19 14:36:34,0.144s,PASSED
takeScreenshot,Chrome 70.0.3538.102,,2018-11-19 14:36:34,2018-11-19 14:36:36,2.569s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-19 14:36:36,2018-11-19 14:36:36,0.042s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:36:36,2018-11-19 14:36:36,0.121s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 14:36:36,2018-11-19 14:36:37,0.591s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:36:37,2018-11-19 14:36:37,0.190s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:36:37,2018-11-19 14:36:37,0.240s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:36:37,2018-11-19 14:36:37,0.178s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:36:37,2018-11-19 14:36:38,0.195s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:36:38,2018-11-19 14:36:38,0.187s,PASSED
scrollToElement,Chrome 70.0.3538.102,,2018-11-19 14:36:38,2018-11-19 14:36:38,0.057s,PASSED
focus,Chrome 70.0.3538.102,,2018-11-19 14:36:38,2018-11-19 14:36:38,0.134s,PASSED
