Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 70.0.3538.102,,2018-11-21 15:34:28,2018-11-21 15:34:28,0.215s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:34:28,2018-11-21 15:34:28,0.238s,PASSED
scrollToElement,Chrome 70.0.3538.102,,2018-11-21 15:34:28,2018-11-21 15:34:28,0.093s,PASSED
focus,Chrome 70.0.3538.102,,2018-11-21 15:34:28,2018-11-21 15:34:28,0.129s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-21 15:34:28,2018-11-21 15:34:28,0.037s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:34:28,2018-11-21 15:34:29,1.054s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-21 15:34:29,2018-11-21 15:34:30,0.068s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-21 15:34:30,2018-11-21 15:34:30,0.049s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-21 15:34:30,2018-11-21 15:34:30,0.042s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-21 15:34:30,2018-11-21 15:34:30,0.030s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:34:30,2018-11-21 15:34:30,0.453s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:34:30,2018-11-21 15:34:31,0.469s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:34:31,2018-11-21 15:34:31,0.131s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:34:31,2018-11-21 15:34:31,0.300s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:34:31,2018-11-21 15:34:31,0.173s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:34:31,2018-11-21 15:34:31,0.193s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:34:31,2018-11-21 15:34:32,0.292s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:34:32,2018-11-21 15:34:32,0.163s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:34:32,2018-11-21 15:34:32,0.445s,PASSED
,,,,,,
Test Cases/Accept Booking,Chrome 70.0.3538.102,Service Provider will accept the booking without any change request,2018-11-21 15:34:32,2018-11-21 15:34:57,25.125s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-21 15:34:33,2018-11-21 15:34:36,3.477s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-21 15:34:36,2018-11-21 15:34:49,12.654s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-21 15:34:49,2018-11-21 15:34:50,1.134s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:34:50,2018-11-21 15:34:50,0.173s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:34:50,2018-11-21 15:34:50,0.324s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:34:50,2018-11-21 15:34:51,0.194s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:34:51,2018-11-21 15:34:51,0.157s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:34:51,2018-11-21 15:34:56,4.787s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:34:56,2018-11-21 15:34:57,1.122s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:34:57,2018-11-21 15:34:57,0.584s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:34:57,2018-11-21 15:34:57,0.129s,PASSED
,,,,,,
Test Cases/Mark as complete,Chrome 70.0.3538.102,Clicking on button Mark service as complete,2018-11-21 15:34:57,2018-11-21 15:36:04,1m - 6.339s,FAILED
openBrowser,Chrome 70.0.3538.102,,2018-11-21 15:34:58,2018-11-21 15:35:01,3.256s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-21 15:35:01,2018-11-21 15:35:21,19.960s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-21 15:35:21,2018-11-21 15:35:22,1.136s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:35:22,2018-11-21 15:35:22,0.189s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:35:22,2018-11-21 15:35:23,0.310s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:35:23,2018-11-21 15:35:23,0.219s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:35:23,2018-11-21 15:35:23,0.167s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:35:23,2018-11-21 15:35:28,4.825s,PASSED
refresh,Chrome 70.0.3538.102,,2018-11-21 15:35:28,2018-11-21 15:35:28,0.023s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:35:28,2018-11-21 15:35:30,2.273s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:35:30,2018-11-21 15:35:32,1.384s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:35:32,2018-11-21 15:36:04,32.225s,FAILED
