Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Listing,Chrome 70.0.3538.102,Edit Listing,2018-11-19 19:23:55,2018-11-19 19:25:00,1m - 5.157s,PASSED
,,,,,,
Test Cases/Edit Listing,Chrome 70.0.3538.102,,2018-11-19 19:23:56,2018-11-19 19:25:00,1m - 4.422s,PASSED
"Statement - For ([row = 1, row <= com.kms.katalon.core.testdata.TestDataFactory.findTestData(Edit_listing).getRowNumbers(), (row++)])",Chrome 70.0.3538.102,,2018-11-19 19:23:57,2018-11-19 19:25:00,1m - 3.690s,PASSED
