Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/Mark as complete,Chrome 70.0.3538.102,Clicking on button Mark service as complete,2018-11-16 13:47:32,2018-11-16 13:47:55,22.982s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-16 13:47:32,2018-11-16 13:47:35,3.122s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-16 13:47:35,2018-11-16 13:47:46,10.257s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-16 13:47:46,2018-11-16 13:47:47,1.141s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:47:47,2018-11-16 13:47:47,0.179s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:47:47,2018-11-16 13:47:47,0.332s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 13:47:47,2018-11-16 13:47:47,0.216s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:47:47,2018-11-16 13:47:48,0.143s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:47:48,2018-11-16 13:47:52,4.718s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:47:52,2018-11-16 13:47:52,0.171s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:47:52,2018-11-16 13:47:54,1.189s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:47:54,2018-11-16 13:47:55,0.961s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 13:47:55,2018-11-16 13:47:55,0.150s,PASSED
