Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
scrollToElement,Chrome 70.0.3538.102,,2018-11-16 14:07:40,2018-11-16 14:07:40,0.059s,PASSED
focus,Chrome 70.0.3538.102,,2018-11-16 14:07:40,2018-11-16 14:07:40,0.110s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-16 14:07:40,2018-11-16 14:07:40,0.039s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 14:07:40,2018-11-16 14:07:40,0.404s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-16 14:07:40,2018-11-16 14:07:40,0.051s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-16 14:07:40,2018-11-16 14:07:40,0.035s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-16 14:07:40,2018-11-16 14:07:40,0.031s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-16 14:07:40,2018-11-16 14:07:40,0.040s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 14:07:40,2018-11-16 14:07:41,0.447s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 14:07:41,2018-11-16 14:07:41,0.424s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 14:07:41,2018-11-16 14:07:41,0.157s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 14:07:41,2018-11-16 14:07:42,0.315s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 14:07:42,2018-11-16 14:07:42,0.160s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 14:07:42,2018-11-16 14:07:42,0.176s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 14:07:42,2018-11-16 14:07:42,0.378s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 14:07:42,2018-11-16 14:07:43,0.183s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 14:07:43,2018-11-16 14:07:44,1.033s,PASSED
,,,,,,
Test Cases/Accept Booking,Chrome 70.0.3538.102,Service Provider will accept the booking without any change request,2018-11-16 14:07:44,2018-11-16 14:08:15,31.174s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-16 14:07:44,2018-11-16 14:07:47,3.176s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-16 14:07:47,2018-11-16 14:08:05,17.606s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-16 14:08:05,2018-11-16 14:08:06,1.141s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 14:08:06,2018-11-16 14:08:06,0.181s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 14:08:06,2018-11-16 14:08:07,0.322s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 14:08:07,2018-11-16 14:08:07,0.195s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 14:08:07,2018-11-16 14:08:07,0.145s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 14:08:07,2018-11-16 14:08:13,6.272s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 14:08:13,2018-11-16 14:08:14,1.126s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 14:08:14,2018-11-16 14:08:15,0.467s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 14:08:15,2018-11-16 14:08:15,0.114s,PASSED
,,,,,,
Test Cases/Mark as complete,Chrome 70.0.3538.102,Clicking on button Mark service as complete,2018-11-16 14:08:15,2018-11-16 14:08:37,22.465s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-16 14:08:15,2018-11-16 14:08:18,2.964s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-16 14:08:18,2018-11-16 14:08:29,10.899s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-16 14:08:29,2018-11-16 14:08:30,1.129s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 14:08:30,2018-11-16 14:08:30,0.173s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 14:08:30,2018-11-16 14:08:31,0.362s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-16 14:08:31,2018-11-16 14:08:31,0.197s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 14:08:31,2018-11-16 14:08:31,0.147s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 14:08:31,2018-11-16 14:08:35,4.375s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 14:08:35,2018-11-16 14:08:36,0.235s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 14:08:36,2018-11-16 14:08:37,1.080s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 14:08:37,2018-11-16 14:08:37,0.429s,PASSED
click,Chrome 70.0.3538.102,,2018-11-16 14:08:37,2018-11-16 14:08:37,0.137s,PASSED
