Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Listing,Chrome 70.0.3538.102,Edit Listing,2018-11-21 15:46:52,2018-11-21 15:47:22,29.664s,PASSED
,,,,,,
Test Cases/Edit Listing,Chrome 70.0.3538.102,,2018-11-21 15:46:53,2018-11-21 15:47:21,28.969s,PASSED
"Statement - For ([row = 1, row <= com.kms.katalon.core.testdata.TestDataFactory.findTestData(Edit_listing).getRowNumbers(), (row++)])",Chrome 70.0.3538.102,,2018-11-21 15:46:53,2018-11-21 15:47:21,28.151s,PASSED
