Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-21 16:14:32,2018-11-21 16:14:32,0.072s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:14:32,2018-11-21 16:14:32,0.134s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-21 16:14:32,2018-11-21 16:14:33,1.123s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:14:33,2018-11-21 16:14:34,0.200s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:14:34,2018-11-21 16:14:34,0.188s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:14:34,2018-11-21 16:14:34,0.190s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:14:34,2018-11-21 16:14:34,0.197s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:14:34,2018-11-21 16:14:34,0.198s,PASSED
scrollToElement,Chrome 70.0.3538.102,,2018-11-21 16:14:34,2018-11-21 16:14:35,0.081s,PASSED
focus,Chrome 70.0.3538.102,,2018-11-21 16:14:35,2018-11-21 16:14:35,0.123s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-21 16:14:35,2018-11-21 16:14:35,0.041s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:14:35,2018-11-21 16:14:35,0.464s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-21 16:14:35,2018-11-21 16:14:35,0.070s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-21 16:14:35,2018-11-21 16:14:35,0.044s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-21 16:14:35,2018-11-21 16:14:35,0.044s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-21 16:14:35,2018-11-21 16:14:35,0.031s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:14:35,2018-11-21 16:14:36,0.465s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:14:36,2018-11-21 16:14:36,0.415s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:14:36,2018-11-21 16:14:36,0.117s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:14:36,2018-11-21 16:14:37,0.310s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:14:37,2018-11-21 16:14:37,0.164s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:14:37,2018-11-21 16:14:37,0.187s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:14:37,2018-11-21 16:14:37,0.308s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:14:37,2018-11-21 16:14:37,0.172s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:14:37,2018-11-21 16:14:38,0.966s,PASSED
,,,,,,
Test Cases/Accept Booking,Chrome 70.0.3538.102,Service Provider will accept the booking without any change request,2018-11-21 16:14:38,2018-11-21 16:15:09,30.094s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-21 16:14:39,2018-11-21 16:14:42,3.058s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-21 16:14:42,2018-11-21 16:14:56,14.305s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-21 16:14:56,2018-11-21 16:14:57,1.128s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:14:57,2018-11-21 16:14:58,0.173s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:14:58,2018-11-21 16:14:58,0.364s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:14:58,2018-11-21 16:14:58,0.203s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:14:58,2018-11-21 16:14:58,0.159s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:14:58,2018-11-21 16:15:07,8.524s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:15:07,2018-11-21 16:15:08,1.213s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:15:08,2018-11-21 16:15:08,0.463s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:15:08,2018-11-21 16:15:09,0.125s,PASSED
,,,,,,
Test Cases/Mark as complete,Chrome 70.0.3538.102,Clicking on button Mark service as complete,2018-11-21 16:15:09,2018-11-21 16:15:33,24.553s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-21 16:15:09,2018-11-21 16:15:12,2.900s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-21 16:15:12,2018-11-21 16:15:23,10.818s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-21 16:15:23,2018-11-21 16:15:24,1.139s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:15:24,2018-11-21 16:15:24,0.173s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:15:24,2018-11-21 16:15:24,0.304s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:15:24,2018-11-21 16:15:24,0.205s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:15:24,2018-11-21 16:15:25,0.145s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:15:25,2018-11-21 16:15:29,4.604s,PASSED
refresh,Chrome 70.0.3538.102,,2018-11-21 16:15:29,2018-11-21 16:15:29,0.040s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:15:29,2018-11-21 16:15:31,2.197s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:15:31,2018-11-21 16:15:33,1.135s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:15:33,2018-11-21 16:15:33,0.433s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:15:33,2018-11-21 16:15:33,0.132s,PASSED
