Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Booking Services,Chrome 70.0.3538.102,,2018-11-21 16:07:02,2018-11-21 16:08:53,1m - 50.797s,PASSED
,,,,,,
Test Cases/Booking Services for Customer,Chrome 70.0.3538.102,,2018-11-21 16:07:03,2018-11-21 16:07:36,33.400s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-21 16:07:03,2018-11-21 16:07:08,4.161s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-21 16:07:08,2018-11-21 16:07:19,10.951s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-21 16:07:19,2018-11-21 16:07:20,1.178s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:07:20,2018-11-21 16:07:20,0.479s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,2018-11-21 16:07:20,2018-11-21 16:07:23,3.147s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,2018-11-21 16:07:23,2018-11-21 16:07:23,0.066s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-21 16:07:23,2018-11-21 16:07:24,0.169s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,2018-11-21 16:07:24,2018-11-21 16:07:26,2.538s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,2018-11-21 16:07:26,2018-11-21 16:07:26,0.025s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:07:26,2018-11-21 16:07:26,0.271s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:07:26,2018-11-21 16:07:27,0.463s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:07:27,2018-11-21 16:07:27,0.259s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-21 16:07:27,2018-11-21 16:07:27,0.101s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:07:27,2018-11-21 16:07:27,0.181s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-21 16:07:27,2018-11-21 16:07:28,0.156s,PASSED
takeScreenshot,Chrome 70.0.3538.102,,2018-11-21 16:07:28,2018-11-21 16:07:30,2.464s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-21 16:07:30,2018-11-21 16:07:30,0.088s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:07:30,2018-11-21 16:07:30,0.162s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-21 16:07:30,2018-11-21 16:07:31,0.644s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:07:31,2018-11-21 16:07:31,0.321s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:07:31,2018-11-21 16:07:31,0.224s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:07:31,2018-11-21 16:07:32,0.225s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:07:32,2018-11-21 16:07:32,0.245s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:07:32,2018-11-21 16:07:32,0.229s,PASSED
scrollToElement,Chrome 70.0.3538.102,,2018-11-21 16:07:32,2018-11-21 16:07:32,0.086s,PASSED
focus,Chrome 70.0.3538.102,,2018-11-21 16:07:32,2018-11-21 16:07:32,0.138s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-21 16:07:32,2018-11-21 16:07:32,0.061s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:07:32,2018-11-21 16:07:33,0.492s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-21 16:07:33,2018-11-21 16:07:33,0.076s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-21 16:07:33,2018-11-21 16:07:33,0.040s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-21 16:07:33,2018-11-21 16:07:33,0.032s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-21 16:07:33,2018-11-21 16:07:33,0.033s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:07:33,2018-11-21 16:07:34,0.474s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:07:34,2018-11-21 16:07:34,0.456s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:07:34,2018-11-21 16:07:34,0.136s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:07:34,2018-11-21 16:07:35,0.388s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:07:35,2018-11-21 16:07:35,0.199s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:07:35,2018-11-21 16:07:35,0.207s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:07:35,2018-11-21 16:07:35,0.348s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:07:35,2018-11-21 16:07:36,0.200s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:07:36,2018-11-21 16:07:36,0.473s,PASSED
,,,,,,
Test Cases/Accept Booking,Chrome 70.0.3538.102,Service Provider will accept the booking without any change request,2018-11-21 16:07:36,2018-11-21 16:08:19,42.685s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-21 16:07:36,2018-11-21 16:07:39,3.048s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-21 16:07:39,2018-11-21 16:08:10,30.241s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-21 16:08:10,2018-11-21 16:08:11,1.146s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:08:11,2018-11-21 16:08:11,0.186s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:08:11,2018-11-21 16:08:11,0.381s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:08:11,2018-11-21 16:08:12,0.298s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:08:12,2018-11-21 16:08:12,0.182s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:08:12,2018-11-21 16:08:17,5.090s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:08:17,2018-11-21 16:08:18,1.163s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:08:18,2018-11-21 16:08:19,0.429s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:08:19,2018-11-21 16:08:19,0.133s,PASSED
,,,,,,
Test Cases/Mark as complete,Chrome 70.0.3538.102,Clicking on button Mark service as complete,2018-11-21 16:08:19,2018-11-21 16:08:52,33.310s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-21 16:08:19,2018-11-21 16:08:22,2.936s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-21 16:08:22,2018-11-21 16:08:40,17.923s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-21 16:08:40,2018-11-21 16:08:41,1.134s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:08:41,2018-11-21 16:08:41,0.250s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:08:41,2018-11-21 16:08:42,0.470s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 16:08:42,2018-11-21 16:08:42,0.273s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:08:42,2018-11-21 16:08:42,0.168s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:08:42,2018-11-21 16:08:48,5.438s,PASSED
refresh,Chrome 70.0.3538.102,,2018-11-21 16:08:48,2018-11-21 16:08:50,2.163s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:08:50,2018-11-21 16:08:50,0.202s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:08:50,2018-11-21 16:08:51,1.428s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:08:51,2018-11-21 16:08:52,0.439s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 16:08:52,2018-11-21 16:08:52,0.154s,PASSED
