Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Booking Services,Chrome 70.0.3538.102,,2018-11-22 16:46:25,2018-11-22 16:47:47,1m - 21.867s,PASSED
,,,,,,
Test Cases/Booking Services for Customer,Chrome 70.0.3538.102,,2018-11-22 16:46:26,2018-11-22 16:47:01,35.087s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-22 16:46:26,2018-11-22 16:46:30,4.004s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-22 16:46:30,2018-11-22 16:46:45,14.250s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-22 16:46:45,2018-11-22 16:46:46,1.152s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 16:46:46,2018-11-22 16:46:46,0.432s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,2018-11-22 16:46:46,2018-11-22 16:46:48,2.147s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,2018-11-22 16:46:48,2018-11-22 16:46:48,0.054s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-22 16:46:48,2018-11-22 16:46:49,0.132s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,2018-11-22 16:46:49,2018-11-22 16:46:52,3.002s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,2018-11-22 16:46:52,2018-11-22 16:46:52,0.020s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 16:46:52,2018-11-22 16:46:52,0.238s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 16:46:52,2018-11-22 16:46:52,0.324s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 16:46:52,2018-11-22 16:46:52,0.218s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-22 16:46:52,2018-11-22 16:46:52,0.098s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 16:46:52,2018-11-22 16:46:53,0.135s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-22 16:46:53,2018-11-22 16:46:53,0.160s,PASSED
takeScreenshot,Chrome 70.0.3538.102,,2018-11-22 16:46:53,2018-11-22 16:46:55,2.219s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-22 16:46:55,2018-11-22 16:46:55,0.070s,PASSED
click,Chrome 70.0.3538.102,,2018-11-22 16:46:55,2018-11-22 16:46:55,0.208s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-22 16:46:55,2018-11-22 16:46:56,0.618s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 16:46:56,2018-11-22 16:46:56,0.301s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-22 16:46:56,2018-11-22 16:46:56,0.192s,PASSED
