Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Booking Services,Chrome 70.0.3538.102,,15-11-2018 17:38,15-11-2018 17:40,1m - 46.916s,PASSED
,,,,,,
Test Cases/Booking Services for Customer,Chrome 70.0.3538.102,,15-11-2018 17:38,15-11-2018 17:39,54.185s,PASSED
openBrowser,Chrome 70.0.3538.102,,15-11-2018 17:38,15-11-2018 17:38,6.446s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,15-11-2018 17:38,15-11-2018 17:39,18.127s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,1.176s,PASSED
setText,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.696s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,9.234s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.062s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.195s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,3.804s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.022s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.293s,PASSED
setText,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.540s,PASSED
setText,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.247s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.123s,PASSED
click,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.155s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,15-11-2018 17:39,15-11-2018 17:39,0.197s,PASSED
