Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 16:15:00,2018-11-19 16:15:00,0.033s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 16:15:00,2018-11-19 16:15:00,0.030s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:15:00,2018-11-19 16:15:00,0.433s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:15:00,2018-11-19 16:15:01,0.433s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:15:01,2018-11-19 16:15:01,0.119s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:15:01,2018-11-19 16:15:01,0.281s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:15:01,2018-11-19 16:15:01,0.175s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:15:01,2018-11-19 16:15:02,0.173s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:15:02,2018-11-19 16:15:02,0.287s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:15:02,2018-11-19 16:15:02,0.163s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:15:02,2018-11-19 16:15:03,0.490s,PASSED
,,,,,,
Test Cases/Accept Booking,Chrome 70.0.3538.102,Service Provider will accept the booking without any change request,2018-11-19 16:15:03,2018-11-19 16:15:28,25.931s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 16:15:03,2018-11-19 16:15:07,4.352s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 16:15:07,2018-11-19 16:15:19,11.786s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 16:15:19,2018-11-19 16:15:20,1.146s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:15:20,2018-11-19 16:15:20,0.177s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:15:20,2018-11-19 16:15:21,0.403s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:15:21,2018-11-19 16:15:21,0.272s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:15:21,2018-11-19 16:15:21,0.187s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:15:21,2018-11-19 16:15:27,5.533s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:15:27,2018-11-19 16:15:28,1.113s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:15:28,2018-11-19 16:15:28,0.462s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:15:28,2018-11-19 16:15:28,0.108s,PASSED
,,,,,,
Test Cases/Mark as complete,Chrome 70.0.3538.102,Clicking on button Mark service as complete,2018-11-19 16:15:28,2018-11-19 16:16:21,52.096s,FAILED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 16:15:29,2018-11-19 16:15:32,3.034s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 16:15:32,2018-11-19 16:15:39,7.549s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 16:15:39,2018-11-19 16:15:40,1.139s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:15:40,2018-11-19 16:15:41,0.176s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:15:41,2018-11-19 16:15:41,0.305s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:15:41,2018-11-19 16:15:41,0.190s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:15:41,2018-11-19 16:15:41,0.171s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:15:41,2018-11-19 16:15:46,4.897s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:15:46,2018-11-19 16:15:46,0.194s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:15:46,2018-11-19 16:15:47,1.028s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:15:47,2018-11-19 16:16:21,33.108s,FAILED
