Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Booking Services,Chrome 70.0.3538.102,,2018-11-19 14:10:20,2018-11-19 14:12:16,1m - 55.654s,FAILED
,,,,,,
Test Cases/Booking Services for Customer,Chrome 70.0.3538.102,,2018-11-19 14:10:21,2018-11-19 14:10:59,38.000s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 14:10:21,2018-11-19 14:10:26,4.272s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 14:10:26,2018-11-19 14:10:39,13.426s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 14:10:39,2018-11-19 14:10:40,1.147s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:10:40,2018-11-19 14:10:41,0.457s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,2018-11-19 14:10:41,2018-11-19 14:10:45,4.551s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,2018-11-19 14:10:45,2018-11-19 14:10:45,0.056s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 14:10:45,2018-11-19 14:10:45,0.135s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,2018-11-19 14:10:45,2018-11-19 14:10:49,3.944s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,2018-11-19 14:10:49,2018-11-19 14:10:49,0.020s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:10:49,2018-11-19 14:10:50,0.234s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:10:50,2018-11-19 14:10:50,0.333s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:10:50,2018-11-19 14:10:50,0.201s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 14:10:50,2018-11-19 14:10:50,0.070s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:10:50,2018-11-19 14:10:50,0.145s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-19 14:10:50,2018-11-19 14:10:51,0.130s,PASSED
takeScreenshot,Chrome 70.0.3538.102,,2018-11-19 14:10:51,2018-11-19 14:10:54,3.009s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-19 14:10:54,2018-11-19 14:10:54,0.044s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:10:54,2018-11-19 14:10:54,0.118s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 14:10:54,2018-11-19 14:10:54,0.611s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:10:54,2018-11-19 14:10:55,0.191s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:10:55,2018-11-19 14:10:55,0.192s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:10:55,2018-11-19 14:10:55,0.179s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:10:55,2018-11-19 14:10:55,0.188s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:10:55,2018-11-19 14:10:55,0.189s,PASSED
scrollToElement,Chrome 70.0.3538.102,,2018-11-19 14:10:55,2018-11-19 14:10:55,0.069s,PASSED
focus,Chrome 70.0.3538.102,,2018-11-19 14:10:55,2018-11-19 14:10:55,0.100s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-19 14:10:55,2018-11-19 14:10:55,0.038s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:10:55,2018-11-19 14:10:56,0.461s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 14:10:56,2018-11-19 14:10:56,0.065s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 14:10:56,2018-11-19 14:10:56,0.036s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 14:10:56,2018-11-19 14:10:56,0.032s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 14:10:56,2018-11-19 14:10:56,0.036s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:10:56,2018-11-19 14:10:57,0.518s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:10:57,2018-11-19 14:10:57,0.441s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:10:57,2018-11-19 14:10:57,0.121s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:10:57,2018-11-19 14:10:57,0.283s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:10:57,2018-11-19 14:10:58,0.160s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:10:58,2018-11-19 14:10:58,0.164s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:10:58,2018-11-19 14:10:58,0.265s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:10:58,2018-11-19 14:10:58,0.162s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:10:58,2018-11-19 14:10:59,0.446s,PASSED
,,,,,,
Test Cases/Accept Booking,Chrome 70.0.3538.102,Service Provider will accept the booking without any change request,2018-11-19 14:10:59,2018-11-19 14:11:20,21.287s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 14:10:59,2018-11-19 14:11:02,2.978s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 14:11:02,2018-11-19 14:11:12,9.684s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 14:11:12,2018-11-19 14:11:13,1.138s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:11:13,2018-11-19 14:11:13,0.185s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:11:13,2018-11-19 14:11:13,0.306s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:11:13,2018-11-19 14:11:14,0.208s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:11:14,2018-11-19 14:11:14,0.150s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:11:14,2018-11-19 14:11:18,4.539s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:11:18,2018-11-19 14:11:19,1.219s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:11:19,2018-11-19 14:11:20,0.444s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:11:20,2018-11-19 14:11:20,0.121s,PASSED
,,,,,,
Test Cases/Mark as complete,Chrome 70.0.3538.102,Clicking on button Mark service as complete,2018-11-19 14:11:20,2018-11-19 14:12:15,54.931s,FAILED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 14:11:20,2018-11-19 14:11:23,2.904s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 14:11:23,2018-11-19 14:11:34,11.261s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 14:11:34,2018-11-19 14:11:36,1.139s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:11:36,2018-11-19 14:11:36,0.172s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:11:36,2018-11-19 14:11:36,0.317s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 14:11:36,2018-11-19 14:11:36,0.213s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:11:36,2018-11-19 14:11:36,0.148s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:11:36,2018-11-19 14:11:42,5.146s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:11:42,2018-11-19 14:11:42,0.198s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:11:42,2018-11-19 14:11:43,1.343s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 14:11:43,2018-11-19 14:12:15,31.823s,FAILED
