Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/Accept Booking,Chrome 70.0.3538.102,Service Provider will accept the booking without any change request,2018-11-20 12:07:01,2018-11-20 12:08:09,1m - 8.315s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-20 12:07:01,2018-11-20 12:07:05,3.544s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-20 12:07:05,2018-11-20 12:07:49,44.540s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-20 12:07:49,2018-11-20 12:07:50,1.141s,PASSED
click,Chrome 70.0.3538.102,,2018-11-20 12:07:50,2018-11-20 12:07:50,0.158s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-20 12:07:50,2018-11-20 12:07:51,0.284s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-20 12:07:51,2018-11-20 12:07:51,0.202s,PASSED
click,Chrome 70.0.3538.102,,2018-11-20 12:07:51,2018-11-20 12:07:51,0.190s,PASSED
click,Chrome 70.0.3538.102,,2018-11-20 12:07:51,2018-11-20 12:08:05,14.195s,PASSED
click,Chrome 70.0.3538.102,,2018-11-20 12:08:05,2018-11-20 12:08:08,2.840s,PASSED
click,Chrome 70.0.3538.102,,2018-11-20 12:08:08,2018-11-20 12:08:09,0.646s,PASSED
click,Chrome 70.0.3538.102,,2018-11-20 12:08:09,2018-11-20 12:08:09,0.110s,PASSED
,,,,,,
Test Cases/Mark as complete,Chrome 70.0.3538.102,Clicking on button Mark service as complete,2018-11-20 12:08:09,2018-11-20 12:09:13,1m - 4.214s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-20 12:08:09,2018-11-20 12:08:13,3.551s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-20 12:08:13,2018-11-20 12:08:55,42.584s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-20 12:08:55,2018-11-20 12:08:56,1.125s,PASSED
click,Chrome 70.0.3538.102,,2018-11-20 12:08:56,2018-11-20 12:08:57,0.182s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-20 12:08:57,2018-11-20 12:08:57,0.338s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-20 12:08:57,2018-11-20 12:08:57,0.221s,PASSED
click,Chrome 70.0.3538.102,,2018-11-20 12:08:57,2018-11-20 12:08:57,0.169s,PASSED
click,Chrome 70.0.3538.102,,2018-11-20 12:08:57,2018-11-20 12:09:08,10.940s,PASSED
refresh,Chrome 70.0.3538.102,,2018-11-20 12:09:08,2018-11-20 12:09:08,0.056s,PASSED
click,Chrome 70.0.3538.102,,2018-11-20 12:09:08,2018-11-20 12:09:11,2.358s,PASSED
click,Chrome 70.0.3538.102,,2018-11-20 12:09:11,2018-11-20 12:09:12,1.475s,PASSED
click,Chrome 70.0.3538.102,,2018-11-20 12:09:12,2018-11-20 12:09:13,0.763s,PASSED
click,Chrome 70.0.3538.102,,2018-11-20 12:09:13,2018-11-20 12:09:13,0.151s,PASSED
