Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Booking Services,Chrome 70.0.3538.102,,2018-11-19 16:25:05,2018-11-19 16:26:21,1m - 16.520s,PASSED
,,,,,,
Test Cases/Booking Services for Customer,Chrome 70.0.3538.102,,2018-11-19 16:25:06,2018-11-19 16:25:36,30.190s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 16:25:06,2018-11-19 16:25:11,4.222s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 16:25:11,2018-11-19 16:25:18,7.842s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 16:25:18,2018-11-19 16:25:20,1.152s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:25:20,2018-11-19 16:25:20,0.336s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,2018-11-19 16:25:20,2018-11-19 16:25:22,2.073s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,2018-11-19 16:25:22,2018-11-19 16:25:22,0.050s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 16:25:22,2018-11-19 16:25:22,0.118s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,2018-11-19 16:25:22,2018-11-19 16:25:25,3.144s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,2018-11-19 16:25:25,2018-11-19 16:25:25,0.020s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:25:25,2018-11-19 16:25:26,0.258s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:25:26,2018-11-19 16:25:26,0.346s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:25:26,2018-11-19 16:25:26,0.208s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 16:25:26,2018-11-19 16:25:26,0.071s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:25:26,2018-11-19 16:25:26,0.154s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-19 16:25:26,2018-11-19 16:25:26,0.164s,PASSED
takeScreenshot,Chrome 70.0.3538.102,,2018-11-19 16:25:26,2018-11-19 16:25:30,3.498s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-19 16:25:30,2018-11-19 16:25:30,0.044s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:25:30,2018-11-19 16:25:30,0.123s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 16:25:30,2018-11-19 16:25:31,0.616s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:25:31,2018-11-19 16:25:31,0.284s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:25:31,2018-11-19 16:25:31,0.221s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:25:31,2018-11-19 16:25:31,0.192s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:25:31,2018-11-19 16:25:32,0.200s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:25:32,2018-11-19 16:25:32,0.182s,PASSED
scrollToElement,Chrome 70.0.3538.102,,2018-11-19 16:25:32,2018-11-19 16:25:32,0.078s,PASSED
focus,Chrome 70.0.3538.102,,2018-11-19 16:25:32,2018-11-19 16:25:32,0.117s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-19 16:25:32,2018-11-19 16:25:32,0.039s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:25:32,2018-11-19 16:25:33,0.483s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 16:25:33,2018-11-19 16:25:33,0.065s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 16:25:33,2018-11-19 16:25:33,0.038s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 16:25:33,2018-11-19 16:25:33,0.031s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 16:25:33,2018-11-19 16:25:33,0.035s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:25:33,2018-11-19 16:25:33,0.426s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:25:33,2018-11-19 16:25:34,0.419s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:25:34,2018-11-19 16:25:34,0.150s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:25:34,2018-11-19 16:25:34,0.285s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:25:34,2018-11-19 16:25:34,0.157s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:25:34,2018-11-19 16:25:34,0.163s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:25:34,2018-11-19 16:25:35,0.275s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:25:35,2018-11-19 16:25:35,0.164s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:25:35,2018-11-19 16:25:36,0.977s,PASSED
,,,,,,
Test Cases/Accept Booking,Chrome 70.0.3538.102,Service Provider will accept the booking without any change request,2018-11-19 16:25:36,2018-11-19 16:25:57,21.149s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 16:25:36,2018-11-19 16:25:39,3.345s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 16:25:39,2018-11-19 16:25:48,8.821s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 16:25:48,2018-11-19 16:25:49,1.142s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:25:49,2018-11-19 16:25:50,0.175s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:25:50,2018-11-19 16:25:50,0.321s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:25:50,2018-11-19 16:25:50,0.221s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:25:50,2018-11-19 16:25:50,0.147s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:25:50,2018-11-19 16:25:55,4.356s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:25:55,2018-11-19 16:25:56,1.093s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:25:56,2018-11-19 16:25:57,0.984s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:25:57,2018-11-19 16:25:57,0.121s,PASSED
,,,,,,
Test Cases/Mark as complete,Chrome 70.0.3538.102,Clicking on button Mark service as complete,2018-11-19 16:25:57,2018-11-19 16:26:21,23.691s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 16:25:57,2018-11-19 16:26:01,3.355s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 16:26:01,2018-11-19 16:26:10,8.930s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 16:26:10,2018-11-19 16:26:11,1.129s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:26:11,2018-11-19 16:26:11,0.199s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:26:11,2018-11-19 16:26:11,0.380s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:26:11,2018-11-19 16:26:12,0.250s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:26:12,2018-11-19 16:26:12,0.184s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:26:12,2018-11-19 16:26:17,4.929s,PASSED
refresh,Chrome 70.0.3538.102,,2018-11-19 16:26:17,2018-11-19 16:26:19,1.840s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:26:19,2018-11-19 16:26:19,0.160s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:26:19,2018-11-19 16:26:20,1.199s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:26:20,2018-11-19 16:26:20,0.586s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:26:20,2018-11-19 16:26:21,0.117s,PASSED
