Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Booking Services,Chrome 70.0.3538.102,,2018-11-19 16:04:20,2018-11-19 16:06:17,1m - 56.801s,FAILED
,,,,,,
Test Cases/Booking Services for Customer,Chrome 70.0.3538.102,,2018-11-19 16:04:20,2018-11-19 16:04:59,38.079s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 16:04:21,2018-11-19 16:04:25,4.059s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 16:04:25,2018-11-19 16:04:41,15.963s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 16:04:41,2018-11-19 16:04:42,1.165s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:04:42,2018-11-19 16:04:43,0.493s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,2018-11-19 16:04:43,2018-11-19 16:04:46,3.530s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,2018-11-19 16:04:46,2018-11-19 16:04:46,0.041s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 16:04:46,2018-11-19 16:04:47,0.127s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,2018-11-19 16:04:47,2018-11-19 16:04:49,2.517s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,2018-11-19 16:04:49,2018-11-19 16:04:49,0.018s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:04:49,2018-11-19 16:04:49,0.243s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:04:49,2018-11-19 16:04:50,0.358s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:04:50,2018-11-19 16:04:50,0.209s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 16:04:50,2018-11-19 16:04:50,0.074s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:04:50,2018-11-19 16:04:50,0.159s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-19 16:04:50,2018-11-19 16:04:50,0.165s,PASSED
takeScreenshot,Chrome 70.0.3538.102,,2018-11-19 16:04:50,2018-11-19 16:04:53,2.652s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-19 16:04:53,2018-11-19 16:04:53,0.072s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:04:53,2018-11-19 16:04:53,0.194s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 16:04:53,2018-11-19 16:04:54,0.655s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:04:54,2018-11-19 16:04:54,0.302s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:04:54,2018-11-19 16:04:54,0.224s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:04:54,2018-11-19 16:04:55,0.209s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:04:55,2018-11-19 16:04:55,0.216s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:04:55,2018-11-19 16:04:55,0.194s,PASSED
scrollToElement,Chrome 70.0.3538.102,,2018-11-19 16:04:55,2018-11-19 16:04:55,0.065s,PASSED
focus,Chrome 70.0.3538.102,,2018-11-19 16:04:55,2018-11-19 16:04:55,0.113s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-19 16:04:55,2018-11-19 16:04:55,0.035s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:04:55,2018-11-19 16:04:56,0.470s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 16:04:56,2018-11-19 16:04:56,0.061s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 16:04:56,2018-11-19 16:04:56,0.033s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 16:04:56,2018-11-19 16:04:56,0.035s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 16:04:56,2018-11-19 16:04:56,0.037s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:04:56,2018-11-19 16:04:56,0.518s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:04:56,2018-11-19 16:04:57,0.427s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:04:57,2018-11-19 16:04:57,0.121s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:04:57,2018-11-19 16:04:57,0.288s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:04:57,2018-11-19 16:04:57,0.156s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:04:57,2018-11-19 16:04:58,0.166s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:04:58,2018-11-19 16:04:58,0.291s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:04:58,2018-11-19 16:04:58,0.161s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:04:58,2018-11-19 16:04:59,0.472s,PASSED
,,,,,,
Test Cases/Accept Booking,Chrome 70.0.3538.102,Service Provider will accept the booking without any change request,2018-11-19 16:04:59,2018-11-19 16:05:23,24.454s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 16:04:59,2018-11-19 16:05:02,3.396s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 16:05:02,2018-11-19 16:05:15,12.545s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 16:05:15,2018-11-19 16:05:16,1.144s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:05:16,2018-11-19 16:05:16,0.183s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:05:16,2018-11-19 16:05:16,0.307s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:05:16,2018-11-19 16:05:17,0.214s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:05:17,2018-11-19 16:05:17,0.162s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:05:17,2018-11-19 16:05:21,4.538s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:05:21,2018-11-19 16:05:22,1.078s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:05:22,2018-11-19 16:05:23,0.415s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:05:23,2018-11-19 16:05:23,0.121s,PASSED
,,,,,,
Test Cases/Mark as complete,Chrome 70.0.3538.102,Clicking on button Mark service as complete,2018-11-19 16:05:23,2018-11-19 16:06:16,52.912s,FAILED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 16:05:23,2018-11-19 16:05:26,3.149s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 16:05:26,2018-11-19 16:05:35,8.572s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 16:05:35,2018-11-19 16:05:36,1.145s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:05:36,2018-11-19 16:05:36,0.185s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:05:36,2018-11-19 16:05:37,0.298s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 16:05:37,2018-11-19 16:05:37,0.219s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:05:37,2018-11-19 16:05:37,0.160s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:05:37,2018-11-19 16:05:42,4.885s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:05:42,2018-11-19 16:05:42,0.154s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:05:42,2018-11-19 16:05:43,0.976s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 16:05:43,2018-11-19 16:06:16,32.821s,FAILED
