Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Booking Services,Chrome 70.0.3538.102,,2018-11-19 15:36:15,2018-11-19 15:38:18,2m - 3.460s,PASSED
,,,,,,
Test Cases/Booking Services for Customer,Chrome 70.0.3538.102,,2018-11-19 15:36:16,2018-11-19 15:37:16,1m - 0.839s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 15:36:16,2018-11-19 15:36:21,4.673s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 15:36:21,2018-11-19 15:36:52,31.012s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-19 15:36:52,2018-11-19 15:36:53,1.172s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:36:53,2018-11-19 15:36:54,0.553s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,2018-11-19 15:36:54,2018-11-19 15:36:58,4.261s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,2018-11-19 15:36:58,2018-11-19 15:36:58,0.056s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 15:36:58,2018-11-19 15:36:58,0.159s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,2018-11-19 15:36:58,2018-11-19 15:37:03,4.610s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,2018-11-19 15:37:03,2018-11-19 15:37:03,0.026s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:37:03,2018-11-19 15:37:03,0.283s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:37:03,2018-11-19 15:37:04,0.468s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:37:04,2018-11-19 15:37:04,0.247s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 15:37:04,2018-11-19 15:37:04,0.077s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:37:04,2018-11-19 15:37:04,0.171s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-19 15:37:04,2018-11-19 15:37:04,0.242s,PASSED
takeScreenshot,Chrome 70.0.3538.102,,2018-11-19 15:37:04,2018-11-19 15:37:05,0.641s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-19 15:37:05,2018-11-19 15:37:10,5.352s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 15:37:10,2018-11-19 15:37:11,0.133s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 15:37:11,2018-11-19 15:37:11,0.659s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 15:37:11,2018-11-19 15:37:12,0.331s,PASSED
