Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Booking Services,Chrome 70.0.3538.102,,2018-11-21 15:44:15,2018-11-21 15:46:24,2m - 8.349s,FAILED
,,,,,,
Test Cases/Booking Services for Customer,Chrome 70.0.3538.102,,2018-11-21 15:44:16,2018-11-21 15:44:55,38.510s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-21 15:44:17,2018-11-21 15:44:21,3.802s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-21 15:44:21,2018-11-21 15:44:35,13.938s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-21 15:44:35,2018-11-21 15:44:36,1.162s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:44:36,2018-11-21 15:44:36,0.387s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,2018-11-21 15:44:36,2018-11-21 15:44:41,4.647s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,2018-11-21 15:44:41,2018-11-21 15:44:41,0.066s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-21 15:44:41,2018-11-21 15:44:41,0.151s,PASSED
clickEvent.SelectServices.clickUsingJS1,Chrome 70.0.3538.102,,2018-11-21 15:44:41,2018-11-21 15:44:44,3.470s,PASSED
scrollToPosition,Chrome 70.0.3538.102,,2018-11-21 15:44:44,2018-11-21 15:44:44,0.029s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:44:44,2018-11-21 15:44:45,0.244s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:44:45,2018-11-21 15:44:45,0.384s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:44:45,2018-11-21 15:44:45,0.262s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-21 15:44:45,2018-11-21 15:44:45,0.110s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:44:45,2018-11-21 15:44:46,0.165s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-21 15:44:46,2018-11-21 15:44:46,0.153s,PASSED
takeScreenshot,Chrome 70.0.3538.102,,2018-11-21 15:44:46,2018-11-21 15:44:48,2.639s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-21 15:44:48,2018-11-21 15:44:48,0.057s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:44:48,2018-11-21 15:44:49,0.147s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-21 15:44:49,2018-11-21 15:44:49,0.663s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:44:49,2018-11-21 15:44:50,0.249s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:44:50,2018-11-21 15:44:50,0.210s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:44:50,2018-11-21 15:44:50,0.211s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:44:50,2018-11-21 15:44:50,0.240s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-21 15:44:50,2018-11-21 15:44:50,0.206s,PASSED
scrollToElement,Chrome 70.0.3538.102,,2018-11-21 15:44:50,2018-11-21 15:44:50,0.081s,PASSED
focus,Chrome 70.0.3538.102,,2018-11-21 15:44:50,2018-11-21 15:44:51,0.132s,PASSED
waitForElementClickable,Chrome 70.0.3538.102,,2018-11-21 15:44:51,2018-11-21 15:44:51,0.056s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:44:51,2018-11-21 15:44:52,0.947s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-21 15:44:52,2018-11-21 15:44:52,0.067s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-21 15:44:52,2018-11-21 15:44:52,0.035s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-21 15:44:52,2018-11-21 15:44:52,0.040s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-21 15:44:52,2018-11-21 15:44:52,0.038s,PASSED
click,Chrome 70.0.3538.102,,2018-11-21 15:44:52,2018-11-21 15:44:52,0.481s,PASSED
